d1o9ya_	d4hjgh1	27	3.81	0.111	0.25103	2.29	0.5294	27	3.81	0.111	0.25103	2.29	0.5294	51	0	8	0.13	8	0.13	0.13	23.98	8	0	0	1	0	0	0	0	0	0
d1o9ya_	d5sx5h1	44	3.74	0.091	0.16200	5.29	0.2178	44	3.74	0.091	0.16200	5.29	0.2178	202	1	40	3.46	47	3.60	11.88	46.18	73	26	0	0	1	0	0	0	0	0
d1o9ya_	d1mj8h1	47	4.44	0.043	0.23311	3.94	0.4123	47	4.44	0.043	0.23311	3.94	0.4123	114	0	16	1.58	34	3.33	1.58	39.50	74	40	0	0	1	0	0	0	0	0
d1o9ya_	d1ex4a1	21	1.76	0.000	0.29889	2.18	0.4375	21	1.76	0.000	0.29889	2.18	0.4375	48	0	16	1.15	24	3.53	1.15	46.31	33	9	0	0	1	0	0	0	0	0
d1oaca1	d1w2za1	413	1.60	0.315	0.90835	7.52	0.9386	413	1.60	0.315	0.90835	7.52	0.9386	440	0	384	1.13	412	1.51	1.13	1100.31	429	17	1	0	1	0	0	0	0	0
d1oaca1	d1rjoa1	407	1.63	0.317	0.94477	7.34	0.9784	407	1.63	0.317	0.94477	7.34	0.9784	416	0	376	1.10	406	1.52	1.10	1066.20	425	19	1	0	1	0	0	0	0	0
d1oaca1	d2oqea1	408	1.82	0.289	0.89852	7.48	0.9401	408	1.82	0.289	0.89852	7.48	0.9401	434	0	376	1.42	407	1.77	1.42	1020.60	433	26	1	0	1	0	0	0	0	0
d1oaca1	d1w7ca1	401	2.10	0.242	0.82157	7.69	0.8661	401	2.10	0.242	0.82157	7.69	0.8661	463	0	344	1.51	400	1.99	1.51	896.31	432	32	1	0	1	0	0	0	0	0
d1oaca1	d6e36a_	194	5.64	0.072	0.34216	7.18	0.4911	194	5.64	0.072	0.34216	7.18	0.4911	395	4	120	6.69	160	3.82	23.39	96.17	371	211	0	0	1	0	0	0	0	0
d1oaca1	d1jmma_	188	5.51	0.043	0.35108	6.98	0.5081	188	5.51	0.043	0.35108	6.98	0.5081	370	2	56	2.31	84	3.17	10.85	87.62	304	220	0	0	1	0	0	0	0	0
d1oaca1	d1so0a1	233	4.02	0.107	0.53544	6.74	0.6813	233	4.02	0.107	0.53544	6.74	0.6813	342	4	176	3.36	208	2.76	9.09	210.69	478	270	0	0	1	0	0	0	0	0
d1oaca1	d1yq2a4	227	4.94	0.088	0.52655	6.38	0.7517	227	4.94	0.088	0.52655	6.38	0.7517	302	2	136	3.79	163	3.08	6.96	126.84	421	258	0	0	1	0	0	0	0	0
d1oaca1	d1f1sa4	221	5.22	0.059	0.50984	6.28	0.7568	221	5.22	0.059	0.50984	6.28	0.7568	292	3	160	5.19	183	3.69	11.01	164.23	434	251	0	0	1	0	0	0	0	0
d1oaca1	d4cr2i3	50	4.27	0.000	0.35762	2.64	0.8197	50	4.27	0.000	0.35762	2.64	0.8197	61	0	24	1.67	29	3.01	1.67	53.15	35	6	0	0	0	1	0	0	0	0
d1oaca1	d1saya1	117	5.92	0.111	0.35351	4.83	0.6964	117	5.92	0.111	0.35351	4.83	0.6964	168	4	88	3.13	97	3.55	20.21	48.73	255	158	0	0	0	1	0	0	0	0
d1oaca1	d6nuia1	132	6.40	0.053	0.31955	5.23	0.6701	132	6.40	0.053	0.31955	5.23	0.6701	197	1	48	3.52	74	4.30	7.90	54.88	175	101	0	0	0	1	0	0	0	0
d1oaca1	d3gl9a_	80	5.04	0.025	0.33398	4.03	0.6723	80	5.04	0.025	0.33398	4.03	0.6723	119	0	24	2.71	26	3.28	2.71	42.24	53	27	0	0	0	1	0	0	0	0
d1oaca1	d1h6fa_	108	6.18	0.056	0.29304	5.06	0.5870	108	6.18	0.056	0.29304	5.06	0.5870	184	3	80	4.49	78	2.62	20.14	100.11	222	144	0	0	1	0	0	0	0	0
d1oaca2	d1w7ca3	78	3.38	0.077	0.38677	4.50	0.5342	78	3.38	0.077	0.38677	4.50	0.5342	146	0	56	2.93	73	3.19	2.93	99.60	113	40	1	0	0	0	1	0	0	0
d1oaca2	d1w2za3	79	3.13	0.139	0.51085	3.82	0.7315	79	3.13	0.139	0.51085	3.82	0.7315	108	0	64	2.60	76	3.01	2.60	124.98	110	34	1	0	0	0	1	0	0	0
d1oaca2	d2oqea2	92	2.26	0.261	0.76613	3.61	0.9388	92	2.26	0.261	0.76613	3.61	0.9388	98	0	80	2.11	93	2.48	2.11	205.49	97	4	1	0	0	0	1	0	0	0
d1oaca2	d1w7ca2	91	2.71	0.154	0.55539	4.18	0.7165	91	2.71	0.154	0.55539	4.18	0.7165	127	0	64	2.29	93	3.04	2.29	161.68	115	22	1	0	0	0	1	0	0	0
d1oaca2	d1rjoa2	84	2.13	0.202	0.76664	3.38	0.9545	84	2.13	0.202	0.76664	3.38	0.9545	88	0	72	1.72	85	2.55	1.72	177.63	95	10	1	0	0	0	1	0	0	0
d1oaca2	d1zo2a1	71	3.55	0.056	0.39890	3.99	0.6068	71	3.55	0.056	0.39890	3.99	0.6068	117	0	48	2.46	67	3.00	2.46	91.07	131	64	0	0	0	0	1	0	0	0
d1oaca2	d4eyca1	71	3.39	0.070	0.45793	3.63	0.7172	71	3.39	0.070	0.45793	3.63	0.7172	99	0	48	2.80	67	3.10	2.80	95.42	106	39	0	0	0	0	1	0	0	0
d1oaca2	d2bk7b1	72	3.30	0.083	0.49665	3.61	0.7347	72	3.30	0.083	0.49665	3.61	0.7347	98	0	48	2.89	71	3.20	2.89	105.86	108	37	0	0	0	0	1	0	0	0
d1oaca2	d2rgqa1	77	4.03	0.039	0.37418	4.19	0.6016	77	4.03	0.039	0.37418	4.19	0.6016	128	1	56	4.05	66	2.94	6.44	82.77	97	31	0	0	0	0	1	0	0	0
d1oaca2	d2z76a_	68	3.41	0.059	0.36078	4.25	0.5191	68	3.41	0.059	0.36078	4.25	0.5191	131	1	56	3.06	73	3.37	9.99	83.45	104	31	0	0	0	0	1	0	0	0
d1oaca2	d1wria_	50	4.42	0.080	0.27013	3.50	0.5376	50	4.42	0.080	0.27013	3.50	0.5376	93	0	16	0.60	29	2.81	0.60	46.68	31	2	0	0	0	0	1	0	0	0
d1oaca2	d1lsla2	37	3.74	0.000	0.33143	2.58	0.6271	37	3.74	0.000	0.33143	2.58	0.6271	59	0	24	2.35	33	3.20	5.03	51.56	50	17	0	0	0	0	0	0	0	1
d1oaca2	d2ovla1	53	3.31	0.075	0.30548	4.09	0.4344	53	3.31	0.075	0.30548	4.09	0.4344	122	0	24	1.55	41	3.38	1.55	60.76	57	16	0	0	0	0	1	0	0	0
d1oaca2	d2h1ia1	56	4.44	0.036	0.19524	5.20	0.2872	56	4.44	0.036	0.19524	5.20	0.2872	195	1	40	7.69	34	4.93	11.25	61.55	55	21	0	0	0	1	0	0	0	0
d1oaca2	d6vtuh1	64	4.67	0.078	0.19558	5.45	0.2977	64	4.67	0.078	0.19558	5.45	0.2977	215	0	32	3.69	38	3.14	3.69	69.48	67	29	0	0	1	0	0	0	0	0
d1oaca4	d4hs5a_	65	3.24	0.092	0.44046	3.76	0.6190	65	3.24	0.092	0.44046	3.76	0.6190	105	0	48	2.37	63	3.03	2.37	92.51	87	24	0	0	0	0	1	0	0	0
d1oaca4	d1v5ra1	59	3.96	0.085	0.37573	3.29	0.7024	59	3.96	0.085	0.37573	3.29	0.7024	84	1	32	1.83	41	2.61	6.65	53.23	64	23	0	0	0	0	1	0	0	0
d1oaca4	d3oeqa_	65	3.78	0.108	0.37082	4.07	0.5372	65	3.78	0.108	0.37082	4.07	0.5372	121	1	56	2.74	67	2.97	6.66	86.23	88	21	0	0	0	0	1	0	0	0
d1oaca4	d1ylxa1	59	2.92	0.051	0.42836	3.52	0.6277	59	2.92	0.051	0.42836	3.52	0.6277	94	1	40	2.09	50	2.79	11.85	64.95	84	34	0	0	0	0	1	0	0	0
d1oaca4	d1ew4a_	67	3.57	0.075	0.42532	3.78	0.6321	67	3.57	0.075	0.42532	3.78	0.6321	106	0	48	2.89	62	3.09	2.89	90.28	89	27	0	0	0	0	1	0	0	0
d1oaca4	d2rada1	51	4.20	0.039	0.10265	7.18	0.1291	51	4.20	0.039	0.10265	7.18	0.1291	395	1	32	1.76	37	3.27	7.42	43.74	119	82	0	0	0	1	0	0	0	0
d1oaca4	d3sita1	61	4.48	0.033	0.25191	4.73	0.3789	61	4.48	0.033	0.25191	4.73	0.3789	161	1	48	2.04	54	2.72	10.21	78.08	92	38	0	0	1	0	0	0	0	0
d1oaca4	d1r6da_	68	4.30	0.103	0.16221	6.57	0.2112	68	4.30	0.103	0.16221	6.57	0.2112	322	1	32	4.88	40	2.57	11.01	61.64	78	38	0	0	0	1	0	0	0	0
d1oaca4	d2qamy1	35	3.53	0.029	0.32137	2.54	0.6034	35	3.53	0.029	0.32137	2.54	0.6034	58	1	32	7.08	36	3.97	8.61	39.27	93	57	0	0	0	0	1	0	0	0
d1oaca4	d2a3sa_	52	3.59	0.077	0.31420	3.67	0.5149	52	3.59	0.077	0.31420	3.67	0.5149	101	0	24	2.71	37	3.27	4.83	35.74	84	47	0	1	0	0	0	0	0	0
d1oc0b_	d1ssua_	36	1.77	0.944	0.50243	2.29	0.7059	36	1.77	0.944	0.50243	2.29	0.7059	51	0	32	1.74	37	1.97	1.74	72.67	37	0	1	0	0	0	0	0	0	1
d1oc0b_	d2aala1	24	3.69	0.083	0.12749	4.21	0.1860	24	3.69	0.083	0.12749	4.21	0.1860	129	0	16	3.83	21	3.97	3.83	28.19	41	20	0	0	0	0	1	0	0	0
d1oc0b_	d4qf1b1	30	3.74	0.000	0.16934	3.84	0.2752	30	3.74	0.000	0.16934	3.84	0.2752	109	0	8	0.67	15	3.04	0.67	23.33	28	13	0	0	1	0	0	0	0	0
d1oc0b_	d5opfa_	30	2.86	0.067	0.12396	5.19	0.1546	30	2.86	0.067	0.12396	5.19	0.1546	194	0	16	2.35	23	3.17	2.35	27.13	27	4	0	0	1	0	0	0	0	0
d1oc0b_	d6vwqa1	27	3.23	0.037	0.07019	6.56	0.0841	27	3.23	0.037	0.07019	6.56	0.0841	321	0	16	2.75	29	3.71	2.75	24.33	76	47	0	0	1	0	0	0	0	0
d1oc0b_	d2es0a1	22	3.41	0.000	0.12505	4.19	0.1719	22	3.41	0.000	0.12505	4.19	0.1719	128	0	16	2.98	21	3.29	2.98	28.23	31	10	0	1	0	0	0	0	0	0
d1odha_	d1uvqb2	42	3.42	0.000	0.28238	3.48	0.4565	42	3.42	0.000	0.28238	3.48	0.4565	92	0	16	1.96	23	3.06	4.03	57.23	23	0	0	0	0	0	1	0	0	0
d1odha_	d6qbab_	46	4.03	0.022	0.37108	2.64	0.7541	46	4.03	0.022	0.37108	2.64	0.7541	61	0	16	3.21	27	3.04	3.21	34.34	85	58	0	0	1	0	0	0	0	0
d1odha_	d6fd3a1	84	4.82	0.083	0.20210	6.31	0.2847	84	4.82	0.083	0.20210	6.31	0.2847	295	2	64	4.86	78	3.67	12.26	74.16	157	79	0	0	0	0	1	0	0	0
d1odha_	d5ad1a1	89	5.08	0.067	0.20673	6.23	0.3101	89	5.08	0.067	0.20673	6.23	0.3101	287	3	64	3.72	67	2.83	14.76	56.52	114	47	0	0	0	1	0	0	0	0
d1odha_	d6nypa_	57	3.42	0.088	0.36215	3.69	0.5588	57	3.42	0.088	0.36215	3.69	0.5588	102	1	48	3.74	54	4.38	9.56	75.19	127	73	0	0	1	0	0	0	0	0
d1oedc_	d1oeda_	127	1.21	0.417	0.93608	4.18	1.0000	127	1.21	0.417	0.93608	4.18	1.0000	127	0	120	1.16	127	1.21	1.16	346.87	127	0	1	0	0	0	0	0	1	0
d1oedc_	d1oedb_	127	1.71	0.488	0.89244	4.18	1.0000	127	1.71	0.488	0.89244	4.18	1.0000	127	0	120	1.62	127	1.71	1.62	342.45	127	0	1	0	0	0	0	0	1	0
d1oedc_	d1oede_	127	1.33	0.512	0.91358	4.19	0.9922	127	1.33	0.512	0.91358	4.19	0.9922	128	0	120	1.25	127	1.33	1.25	339.19	128	1	1	0	0	0	0	0	1	0
d1oedc_	d1g2qa_	70	5.24	0.086	0.23671	4.97	0.3933	70	5.24	0.086	0.23671	4.97	0.3933	178	3	72	4.01	73	2.10	12.02	94.25	150	77	0	0	0	1	0	0	0	0
d1oedc_	d6p57a_	57	5.30	0.088	0.26372	3.78	0.5377	57	5.30	0.088	0.26372	3.78	0.5377	106	0	8	1.49	8	1.49	1.49	20.69	8	0	0	0	0	0	0	0	0	1
d1oedc_	d2x1la1	91	5.28	0.022	0.18230	6.83	0.2585	91	5.28	0.022	0.18230	6.83	0.2585	352	2	64	3.29	71	2.43	12.38	135.54	102	31	0	0	0	1	0	0	0	0
d1oedc_	d3crda_	49	3.46	0.041	0.32799	3.65	0.4900	49	3.46	0.041	0.32799	3.65	0.4900	100	3	72	4.20	82	1.91	14.01	123.06	102	20	0	1	0	0	0	0	0	0
d1oedc_	d5dema_	69	4.03	0.029	0.20258	5.93	0.2685	69	4.03	0.029	0.20258	5.93	0.2685	257	1	48	2.19	68	3.09	10.20	96.75	87	19	0	0	1	0	0	0	0	0
d1of9a_	d5u85a_	46	2.86	0.087	0.38205	3.13	0.5897	46	2.86	0.087	0.38205	3.13	0.5897	78	1	56	3.12	63	2.83	8.61	113.68	63	0	1	1	0	0	0	0	0	0
d1of9a_	d1nkla_	68	2.99	0.206	0.57094	3.13	0.8718	68	2.99	0.206	0.57094	3.13	0.8718	78	1	64	3.22	71	2.90	4.35	135.89	77	6	1	1	0	0	0	0	0	0
d1of9a_	d1qdma1	66	3.35	0.076	0.47488	3.11	0.8571	66	3.35	0.076	0.47488	3.11	0.8571	77	1	56	3.48	62	2.98	4.45	97.53	75	13	1	1	0	0	0	0	0	0
d1of9a_	d6vzda_	52	3.63	0.077	0.38291	3.16	0.6582	52	3.63	0.077	0.38291	3.16	0.6582	79	2	64	2.70	72	2.27	6.72	105.29	80	8	1	1	0	0	0	0	0	0
d1of9a_	d1l9la_	68	3.71	0.147	0.48851	3.03	0.9189	68	3.71	0.147	0.48851	3.03	0.9189	74	1	64	3.88	69	2.93	4.97	137.41	73	4	1	1	0	0	0	0	0	0
d1of9a_	d4rgda_	61	2.55	0.197	0.59748	2.92	0.8714	61	2.55	0.197	0.59748	2.92	0.8714	70	1	64	3.69	62	2.96	4.03	87.16	68	6	0	1	0	0	0	0	0	0
d1of9a_	d3rycb2	57	4.24	0.105	0.21106	5.12	0.3016	57	4.24	0.105	0.21106	5.12	0.3016	189	1	48	2.86	51	2.57	14.88	90.43	98	47	0	0	0	0	1	0	0	0
d1of9a_	d7lopc1	58	4.44	0.069	0.28172	3.92	0.5133	58	4.44	0.069	0.28172	3.92	0.5133	113	0	8	1.36	16	3.11	1.36	21.24	24	8	0	0	1	0	0	0	0	0
d1of9a_	d1dbha1	61	3.90	0.098	0.21682	5.32	0.2990	61	3.90	0.098	0.21682	5.32	0.2990	204	2	64	2.81	73	3.22	9.41	100.68	137	64	0	1	0	0	0	0	0	0
d1of9a_	d6mtrl1	55	4.55	0.127	0.27783	3.82	0.5093	55	4.55	0.127	0.27783	3.82	0.5093	108	0	8	1.26	8	1.26	1.26	21.63	8	0	0	0	1	0	0	0	0	0
d1of9a_	d1uera2	57	3.93	0.070	0.33603	3.80	0.5327	57	3.93	0.070	0.33603	3.80	0.5327	107	1	32	1.44	44	2.33	11.86	58.94	95	51	0	0	0	0	1	0	0	0
d1ogla_	d1w2ya_	178	4.14	0.270	0.58351	5.58	0.7876	178	4.14	0.270	0.58351	5.58	0.7876	226	1	168	3.83	186	3.03	5.26	344.92	238	52	1	1	0	0	0	0	0	0
d1ogla_	d2gtad1	70	2.91	0.129	0.61883	3.41	0.7865	70	2.91	0.129	0.61883	3.41	0.7865	89	1	64	3.06	64	1.68	10.45	126.60	115	51	1	1	0	0	0	0	0	0
d1ogla_	d2gtaa1	76	3.30	0.171	0.60676	3.48	0.8261	76	3.30	0.171	0.60676	3.48	0.8261	92	1	56	2.42	78	3.34	4.21	124.27	101	23	1	1	0	0	0	0	0	0
d1ogla_	d2a7wa1	75	3.51	0.147	0.56807	3.38	0.8523	75	3.51	0.147	0.56807	3.38	0.8523	88	0	56	2.81	68	3.10	2.81	146.74	85	17	1	1	0	0	0	0	0	0
d1ogla_	d2yaya_	232	3.39	0.522	0.74516	5.93	0.9027	232	3.39	0.522	0.74516	5.93	0.9027	257	0	232	3.90	230	3.31	3.90	547.05	253	23	1	1	0	0	0	0	0	0
d1ogla_	d6sqwa_	86	3.82	0.186	0.55126	3.94	0.7544	86	3.82	0.186	0.55126	3.94	0.7544	114	1	80	7.12	93	2.86	8.05	178.02	142	49	1	1	0	0	0	0	0	0
d1ogla_	d1i94m_	72	4.99	0.042	0.37575	3.50	0.7742	72	4.99	0.042	0.37575	3.50	0.7742	93	2	56	8.91	67	5.33	14.66	103.36	122	55	0	1	0	0	0	0	0	0
d1ogla_	d1pk3b_	59	4.15	0.068	0.42189	2.86	0.8676	59	4.15	0.068	0.42189	2.86	0.8676	68	1	40	2.40	56	3.44	9.56	79.72	71	15	0	1	0	0	0	0	0	0
d1ogla_	d1nkta2	102	5.56	0.059	0.28920	5.33	0.4976	102	5.56	0.059	0.28920	5.33	0.4976	205	5	184	8.42	158	3.99	25.54	248.55	268	110	0	1	0	0	0	0	0	0
d1ogla_	d1o4va_	86	4.65	0.070	0.32420	4.85	0.5089	86	4.65	0.070	0.32420	4.85	0.5089	169	3	88	3.01	92	2.52	16.63	145.68	199	107	0	0	0	1	0	0	0	0
d1ogla_	d2czla1	123	5.97	0.057	0.26731	6.05	0.4572	123	5.97	0.057	0.26731	6.05	0.4572	269	5	136	4.81	159	3.25	18.40	138.77	298	139	0	0	0	1	0	0	0	0
d1oiga_	d1edmb_	20	2.81	0.050	0.27914	1.78	0.5128	20	2.81	0.050	0.27914	1.78	0.5128	39	0	16	2.92	24	3.44	2.92	28.94	27	3	0	0	0	0	0	0	0	1
d1oiga_	d1mtxa_	23	3.55	0.130	0.26838	1.78	0.5897	23	3.55	0.130	0.26838	1.78	0.5897	39	0	16	1.40	23	2.89	1.40	32.75	33	10	0	0	0	0	0	0	0	1
d1oiga_	d3k9xa1	19	2.44	0.158	0.26958	1.51	0.5588	19	2.44	0.158	0.26958	1.51	0.5588	34	0	16	1.95	18	2.02	1.95	31.00	19	1	0	0	0	0	0	0	0	1
d1oiga_	d1lupa_	19	2.49	0.211	0.27345	1.32	0.6129	19	2.49	0.211	0.27345	1.32	0.6129	31	0	8	1.50	13	2.43	1.50	20.64	13	0	0	0	0	0	0	0	0	1
d1oiga_	d7kpda_	20	2.02	0.200	0.35522	1.19	0.6897	20	2.02	0.200	0.35522	1.19	0.6897	29	0	16	2.46	21	2.45	2.46	29.76	24	3	0	0	0	0	0	0	0	1
d1oiga_	d1zl0a2	17	3.22	0.000	0.07849	4.82	0.1018	17	3.22	0.000	0.07849	4.82	0.1018	167	0	8	0.77	19	3.34	0.77	23.12	38	19	0	0	0	1	0	0	0	0
d1oiga_	d6jfwa1	21	3.14	0.000	0.11139	4.38	0.1511	21	3.14	0.000	0.11139	4.38	0.1511	139	0	8	0.89	20	3.35	0.89	22.82	26	6	0	0	0	0	1	0	0	0
d1oiga_	d3pm0a_	17	3.58	0.118	0.03176	7.66	0.0370	17	3.58	0.118	0.03176	7.66	0.0370	459	0	8	0.76	12	2.31	0.76	23.14	12	0	0	1	0	0	0	0	0	0
d1oiga_	d6nucb1	17	2.92	0.000	0.08754	4.64	0.1097	17	2.92	0.000	0.08754	4.64	0.1097	155	0	8	0.65	8	0.65	0.65	23.37	8	0	0	1	0	0	0	0	0	0
d1oiga_	d1edqa1	19	3.15	0.053	0.12818	3.84	0.1743	19	3.15	0.053	0.12818	3.84	0.1743	109	0	8	0.77	15	3.37	0.77	23.10	15	0	0	0	1	0	0	0	0	0
d1ojha_	d1ycka1	35	3.26	0.143	0.16135	4.82	0.2096	35	3.26	0.143	0.16135	4.82	0.2096	167	1	32	0.88	35	0.73	8.65	57.18	90	55	0	0	0	0	1	0	0	0
d1ojha_	d5loza1	44	3.72	0.068	0.23955	4.28	0.3308	44	3.72	0.068	0.23955	4.28	0.3308	134	1	40	1.99	41	1.81	5.54	82.37	43	2	0	1	0	0	0	0	0	0
d1ojha_	d2g7sa1	33	2.31	0.091	0.36007	3.03	0.4459	33	2.31	0.091	0.36007	3.03	0.4459	74	1	40	0.99	43	0.77	7.19	90.62	73	30	0	1	0	0	0	0	0	0
d1ojha_	d3w2wa3	38	2.33	0.079	0.21448	4.51	0.2585	38	2.33	0.079	0.21448	4.51	0.2585	147	0	32	1.83	37	2.24	1.83	83.11	44	7	0	0	0	0	1	0	0	0
d1ojha_	d2a7ya1	31	3.27	0.065	0.25159	3.19	0.3875	31	3.27	0.065	0.25159	3.19	0.3875	80	0	16	1.53	17	1.64	1.53	42.31	17	0	0	0	1	0	0	0	0	0
d1ok0a_	d6pe7h_	65	3.09	0.062	0.24661	5.39	0.3095	65	3.09	0.062	0.24661	5.39	0.3095	210	0	32	1.86	46	2.62	1.86	73.48	70	24	0	0	1	0	0	0	0	0
d1ok0a_	d1w36c1	47	3.90	0.043	0.10746	6.79	0.1354	47	3.90	0.043	0.10746	6.79	0.1354	347	0	16	1.89	21	3.11	1.89	33.48	24	3	0	0	0	1	0	0	0	0
d1ok0a_	d5ltua_	44	4.11	0.091	0.21094	4.18	0.3465	44	4.11	0.091	0.21094	4.18	0.3465	127	0	24	3.79	30	4.23	3.79	41.71	80	50	0	0	0	0	1	0	0	0
d1ok0a_	d6ukca_	42	3.88	0.119	0.20537	4.28	0.3158	42	3.88	0.119	0.20537	4.28	0.3158	133	0	16	2.03	26	3.15	2.03	35.20	53	27	0	0	0	0	1	0	0	0
d1ok0a_	d1bfsa_	67	3.82	0.075	0.39441	3.78	0.6321	67	3.82	0.075	0.39441	3.78	0.6321	106	1	32	1.40	44	2.22	8.75	55.62	72	28	0	0	1	0	0	0	0	0
d1oksa1	d1r4ga_	46	1.82	0.196	0.65707	2.37	0.8679	46	1.82	0.196	0.65707	2.37	0.8679	53	0	40	1.95	45	1.48	1.95	105.03	47	2	1	1	0	0	0	0	0	0
d1oksa1	d2k9da_	40	1.57	0.675	0.60121	2.01	0.9091	40	1.57	0.675	0.60121	2.01	0.9091	44	0	32	1.69	42	1.84	1.69	80.57	44	2	1	1	0	0	0	0	0	0
d1oksa1	d5u4yc_	44	2.01	0.159	0.56684	2.37	0.8302	44	2.01	0.159	0.56684	2.37	0.8302	53	0	40	3.83	44	2.03	3.83	75.50	49	5	0	1	0	0	0	0	0	0
d1oksa1	d2gf4b_	41	2.89	0.049	0.41001	2.97	0.5694	41	2.89	0.049	0.41001	2.97	0.5694	72	1	40	2.34	43	2.35	4.94	49.87	63	20	0	1	0	0	0	0	0	0
d1oksa1	d5efwb_	44	2.07	0.182	0.55561	2.44	0.8000	44	2.07	0.182	0.55561	2.44	0.8000	55	0	40	3.72	43	1.68	3.72	77.13	48	5	0	1	0	0	0	0	0	0
d1oksa1	d2b87b_	43	2.59	0.163	0.53471	2.54	0.7414	43	2.59	0.163	0.53471	2.54	0.7414	58	1	40	3.24	44	0.96	4.20	72.38	50	6	0	1	0	0	0	0	0	0
d1oksa1	d5djtb_	44	2.10	0.159	0.52860	2.58	0.7458	44	2.10	0.159	0.52860	2.58	0.7458	59	0	40	3.82	44	2.08	3.82	76.77	49	5	0	1	0	0	0	0	0	0
d1oksa1	d6neha2	41	4.03	0.073	0.12386	5.80	0.1673	41	4.03	0.073	0.12386	5.80	0.1673	245	1	32	1.84	45	2.59	9.15	52.27	67	22	0	0	0	1	0	0	0	0
d1oksa1	d3ruge1	35	3.68	0.143	0.19955	3.84	0.3211	35	3.68	0.143	0.19955	3.84	0.3211	109	0	8	1.30	19	3.44	1.30	21.45	25	6	0	0	1	0	0	0	0	0
d1oksa1	d3rfoa2	31	3.50	0.097	0.20828	3.78	0.2925	31	3.50	0.097	0.20828	3.78	0.2925	106	0	24	3.06	28	3.62	3.06	46.94	31	3	0	0	1	0	0	0	0	0
d1oksa1	d1u04a3	37	3.59	0.108	0.15112	5.01	0.2044	37	3.59	0.108	0.15112	5.01	0.2044	181	1	32	1.68	42	2.19	10.56	50.65	70	28	0	0	0	1	0	0	0	0
d1oksa1	d2emya1	23	2.53	0.043	0.37991	1.12	0.8214	23	2.53	0.043	0.37991	1.12	0.8214	28	0	16	1.85	17	1.92	1.85	29.14	17	0	0	0	0	0	0	0	0	1
d1om2a_	d2gsva1	47	2.72	0.128	0.43850	2.77	0.7231	47	2.72	0.128	0.43850	2.77	0.7231	65	1	48	3.16	49	2.86	6.82	85.66	57	8	0	1	0	0	0	0	0	0
d1om2a_	d2jqta_	41	3.10	0.122	0.42487	2.51	0.7193	41	3.10	0.122	0.42487	2.51	0.7193	57	0	32	2.69	34	2.02	2.69	82.03	35	1	0	1	0	0	0	0	0	0
d1om2a_	d2gboa1	41	2.78	0.146	0.37839	3.16	0.5190	41	2.78	0.146	0.37839	3.16	0.5190	79	3	72	4.78	73	2.16	23.86	100.24	78	5	0	1	0	0	0	0	0	0
d1om2a_	d6d7kc_	61	4.14	0.066	0.25287	4.79	0.3697	61	4.14	0.066	0.25287	4.79	0.3697	165	2	72	3.00	83	3.24	11.77	110.23	114	31	0	1	0	0	0	0	0	0
d1om2a_	d2odma_	53	3.07	0.094	0.43859	3.08	0.6974	53	3.07	0.094	0.43859	3.08	0.6974	76	1	56	4.45	69	3.91	11.57	103.63	76	7	0	1	0	0	0	0	0	0
d1om2a_	d5n4gl1	38	3.88	0.026	0.21743	3.88	0.3423	38	3.88	0.026	0.21743	3.88	0.3423	111	0	8	1.14	27	4.03	1.14	22.06	44	17	0	0	1	0	0	0	0	0
d1om2a_	d1ozbg_	44	3.40	0.091	0.22050	4.51	0.2993	44	3.40	0.091	0.22050	4.51	0.2993	147	1	40	5.70	41	2.84	14.78	74.60	55	14	0	0	0	0	1	0	0	0
d1om2a_	d5b1ya_	63	4.24	0.079	0.19671	5.67	0.2692	63	4.24	0.079	0.19671	5.67	0.2692	234	2	64	2.37	67	2.92	13.92	93.63	120	53	0	0	0	1	0	0	0	0
d1om2a_	d5azeh_	52	4.86	0.019	0.15006	5.55	0.2332	52	4.86	0.019	0.15006	5.55	0.2332	223	0	8	0.98	9	1.27	0.98	22.57	9	0	0	0	1	0	0	0	0	0
d1om2a_	d2ei9a_	61	4.11	0.033	0.20826	5.44	0.2850	61	4.11	0.033	0.20826	5.44	0.2850	214	1	40	1.38	45	2.16	9.97	70.15	89	44	0	0	0	0	1	0	0	0
d1onfa3	d1xdia2	107	1.70	0.140	0.79108	4.01	0.9068	107	1.70	0.140	0.79108	4.01	0.9068	118	0	88	1.46	109	2.04	1.46	236.86	123	14	1	0	0	0	1	0	0	0
d1onfa3	d1ebda3	106	1.45	0.302	0.83514	3.96	0.9217	106	1.45	0.302	0.83514	3.96	0.9217	115	0	96	1.35	107	1.66	1.35	256.00	121	14	1	0	0	0	1	0	0	0
d1onfa3	d1h6va3	116	1.39	0.440	0.81740	4.28	0.8722	116	1.39	0.440	0.81740	4.28	0.8722	133	0	104	0.80	116	1.39	0.80	301.75	120	4	1	0	0	0	1	0	0	0
d1onfa3	d2jk6a3	114	1.42	0.333	0.80958	4.25	0.8702	114	1.42	0.333	0.80958	4.25	0.8702	131	0	104	1.00	114	1.42	1.00	299.32	119	5	1	0	0	0	1	0	0	0
d1onfa3	d1gesa3	115	0.96	0.583	0.95944	3.96	1.0000	115	0.96	0.583	0.95944	3.96	1.0000	115	0	112	0.75	115	1.00	0.75	320.82	119	4	1	0	0	0	1	0	0	0
